step,nav_state,reason,true_x,true_y,true_theta,est_x,est_y,est_theta,loc_err_xy_m,loc_err_theta_rad,v_cmd,w_cmd,front_min,left_min,right_min,pf_cluster_radius_m,kf_var_xy_mean,disagreement_xy_m,path_distance_m,path_index,track_stall_steps,goal_dist_true_m,goal_dist_est_m,pf_dominant_mass,pf_top_ratio,ambiguity_active,ambiguity_counter,ambiguity_front_m,ambiguity_left_m,ambiguity_right_m,ambiguity_scan_change_m,path_revision,path_num_points,path_length_m,path_goal_x,path_goal_y,transition_reason,track_event,force_replan_reason,force_relocalize_reason,speed_limiter,base_v_cmd,base_w_cmd,align_active,align_target_heading,align_heading_error,ctrl_nearest_idx,ctrl_look_idx,ctrl_target_x,ctrl_target_y,ctrl_alpha,ctrl_curvature,ctrl_lookahead_dist,scan_mismatch_cost,scan_mismatch_counter,map_conflict_counter
377,track,ok,13.4250155350574,12.466135151382,-2.435833881461,13.1083271981564,12.5991627186804,-2.46854862890094,0.343493575471846,0.0327147474399365,0.356876942974013,0.126372724440645,Inf,0.672578151232512,Inf,0.18264950769692,0.0485826970948243,0.324418706222019,0.37290089152852,40,0,17.4724407827105,17.3331519131838,1,1.01339141616377,0,0,Inf,0.672578151232512,Inf,0.0624723955063892,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356876942974013,0.126372724440645,0,NaN,NaN,39,40,13.2538463838876,12.2558272537384,-0.045423023192507,0.274783386326197,NaN,0.21193464501184,0,0
378,track,ok,13.397481091048,12.4424773572784,-2.42772117665948,13.2287046633438,12.3954148537982,-2.4204483429304,0.175215187076959,0.00727283372907284,0.353569810918632,-0.0433360551781825,Inf,0.787890058403733,Inf,0.184129027525625,0.0485878251434968,0.188235656967932,0.141833720258402,40,0,17.436163346143,17.2805090505796,0.998814640857431,1.00024427225452,0,0,Inf,0.787890058403733,Inf,0.0522334796443228,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.353569810918632,-0.0433360551781823,0,NaN,NaN,39,40,13.2538463838876,12.2558272537384,-0.0935233091630434,0.0987934620912578,NaN,0.0104421167873315,0,0
379,track,ok,13.371349661227,12.4200888635968,-2.43864734949518,13.2571635316674,12.4212673689093,-2.43648963764815,0.114192211024052,0.00215771184702707,0.354672729100935,-0.022784719961817,Inf,0.802556988871213,Inf,0.185953065538482,0.0485682794246614,0.244507638007556,0.16541409694422,39,1,17.4017778664322,17.3189535155739,0.999997893979897,1.00359609126684,0,0,Inf,0.802556988871213,Inf,0.0950450272281503,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354672729100935,-0.0227847199618168,0,NaN,NaN,39,40,13.2538463838876,12.2558272537384,-0.0774820144452963,0.102030148692729,NaN,0.00746271530418555,0,0
380,track,ok,13.3435606197926,12.3968342845302,-2.45094655223028,13.2507239463494,12.373219456653,-2.43969196809458,0.0957930479297092,0.0112545841356959,0.354892905123959,-0.0366688135734616,Inf,0.746961463753215,Inf,0.187819035951266,0.0485683570652933,0.134810838310757,0.117433721397652,40,0,17.3655877069276,17.2814788933485,1,1.00931450851326,0,0,Inf,0.746961463753215,Inf,0.0635233630126439,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354892905123959,-0.0366688135734619,0,NaN,NaN,39,40,13.2538463838876,12.2558272537384,-0.0742796839988666,0.0750043431157457,NaN,0.00137037357634825,0,0
381,track,ok,13.3164005446861,12.3742501934934,-2.4449068178016,13.2779587733477,12.3228369454398,-2.4433775201235,0.0641957308475672,0.0015292976781045,0.355146305015679,-0.0609769323137566,Inf,0.738580401882079,Inf,0.188561652009007,0.0485638356561267,0.0689029918464246,0.0712159118974241,40,1,17.3303147816729,17.2671811454004,1,1.00736882882383,0,0,Inf,0.738580401882079,Inf,0.00882285512359101,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.355146305015679,-0.0609769323137563,0,NaN,NaN,39,40,13.2538463838876,12.2558272537384,-0.0705941319699495,0.0310866453102855,NaN,0.00107810028829048,0,0
382,track,ok,13.2894169385986,12.3517249121757,-2.44709968893693,13.2052715442498,12.2879440154095,-2.4140235047783,0.105586221555674,0.0330761841586313,0.353128071586429,-0.08746158783077,Inf,0.730710912185943,Inf,0.193582715215888,0.0485408993321267,0.0141656642599874,0.0582323056908635,40,0,17.295211494892,17.1901397903456,1,1.0037481431304,0,0,Inf,0.730710912185943,Inf,0.0294817845248972,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.353128071586429,-0.0874615878307699,0,NaN,NaN,40,41,13.0923078967905,12.1386347421611,-0.099948147315144,0.0422750485871473,NaN,0.00221745369164776,0,0
383,track,ok,13.2623876022632,12.3292536450775,-2.4489335929267,13.285670092766,12.2759088343676,-2.44886508493706,0.0582043228092959,6.85079896336482e-05,0.355523602180025,-0.0760995248427909,Inf,0.76980857726464,Inf,0.197138966997513,0.0485334123499324,0.117239452450554,0.0376300189654797,40,1,17.2601115541156,17.2410287631267,0.997527147540215,1.00016860737806,0,0,Inf,0.76980857726464,Inf,0.0651011340301801,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.355523602180025,-0.0760995248427908,0,NaN,NaN,40,41,13.0923078967905,12.1386347421611,-0.065106567156382,-0.00188765017377166,NaN,0.00391554553189491,0,0
384,track,ok,13.2350120929994,12.3065471578447,-2.4493731111123,13.192790433699,12.2544227208712,-2.45641963581472,0.0670792474904214,0.00704652470242495,0.356043014837713,-0.0486811824093386,Inf,0.79493106711528,Inf,0.196970834307761,0.0485317326227745,0.051772076159137,0.0610721030095845,40,0,17.2245980199563,17.1582032819238,0.999999531981622,1.00006710024862,0,0,Inf,0.79493106711528,Inf,0.0313905984141919,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356043014837713,-0.0486811824093388,0,NaN,NaN,40,41,13.0923078967905,12.1386347421611,-0.0575520162787218,0.0269286712479864,NaN,0.00199650411546389,0,0
385,track,ok,13.2090688458511,12.2850307156409,-2.44902776805882,13.1809976284874,12.2495436822176,-2.4573552937944,0.045247351143167,0.00832752573558748,0.356107345941677,-0.0461056550966377,Inf,0.707700133821144,Inf,0.194287893512571,0.0485421498500003,0.0984571385652914,0.073119248043358,40,1,17.1909441272108,17.1462348441837,1,1.00026375740569,0,0,Inf,0.707700133821144,Inf,0.0717536885156955,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356107345941677,-0.0461056550966377,0,NaN,NaN,40,41,13.0923078967905,12.1386347421611,-0.0566163582990415,0.0292356260727078,NaN,0.00232934186685464,0,0
386,track,ok,13.1813225503289,12.2622334462483,-2.45857103396188,13.1431511022869,12.189572254987,-2.46262269893584,0.0820774522091403,0.00405166497395903,0.356469506041985,-0.0533154190949153,Inf,0.65658924380573,Inf,0.194112832030049,0.0485522333252817,0.066162694319284,0.0719698670141784,41,0,17.155097378628,17.0777289072161,0.999057937689851,1.00044939255815,0,0,Inf,0.65658924380573,Inf,0.058701843544535,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356469506041985,-0.0533154190949154,0,NaN,NaN,40,41,13.0923078967905,12.1386347421611,-0.0513489531576088,0.00882442620974572,NaN,0.0043342211223724,0,0
387,track,ok,13.1528212684119,12.2391389238165,-2.46263718025576,13.0353618055988,12.062268886748,-2.43240022395904,0.212319889357935,0.030236956296716,0.354391561726852,-0.108113447936233,Inf,0.714377105742714,Inf,0.191262880892851,0.0485598391618996,0.123788415433894,0.0952607011048804,41,0,17.1184951641374,16.9121799679478,0.999241224574687,1.00363674487008,0,0,Inf,0.714377105742714,Inf,0.0286740612736343,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354391561726852,-0.108113447936233,0,NaN,NaN,41,42,12.9307694096934,12.0214422305837,-0.0815714281344104,-0.0220097008948625,NaN,0.00447042298902096,0,0
388,track,ok,13.1250244016407,12.2169428085899,-2.47288291710218,13.0709238939078,12.1371258316146,-2.48026957796937,0.0964241398739861,0.00738666086719153,0.357682816070224,-0.0330407822348422,Inf,0.633381992128064,Inf,0.19581918800729,0.0485602679643842,0.0229731349924538,0.0214371730954259,41,0,17.0830207071157,16.9890910652145,0.996751898946796,1.00013092448083,0,0,Inf,0.633381992128064,Inf,0.045127476142143,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357682816070224,-0.0330407822348423,0,NaN,NaN,41,42,12.9307694096934,12.0214422305837,-0.033702074124081,0.00879477385823208,NaN,0.00622592941192493,0,0
389,track,ok,13.0972871459927,12.1952652308984,-2.48354510789156,13.0547867663288,12.1676091877492,-2.48431628280876,0.0507063999338387,0.000771174917202799,0.357961047000102,-0.0111741904057283,Inf,0.766006234343567,Inf,0.196141300839788,0.0485722049350848,0.118037795925808,0.0474062625427159,41,1,17.0479430367501,16.9979791656308,0.999965171990881,1.00045866028017,0,0,Inf,0.766006234343567,Inf,0.061808979936553,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357961047000102,-0.0111741904057283,0,NaN,NaN,41,42,12.9307694096934,12.0214422305837,-0.0296553692846904,0.0352761296487163,NaN,0.00204866202597809,0,0
390,track,ok,13.0699506931783,12.1741426929744,-2.48391267946978,13.0896552070761,12.1535881401527,-2.48414193824232,0.0284738039194982,0.000229258772542096,0.357949059950696,-0.0274148458042461,Inf,0.736846725756917,Inf,0.194022716893255,0.0485794428169887,0.243146796965106,0.0151868651873001,41,2,17.013537238553,17.0140202804605,0.999756509089313,1.00042108819167,0,0,Inf,0.736846725756917,Inf,0.0195266732669112,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357949059950696,-0.0274148458042464,0,NaN,NaN,41,42,12.9307694096934,12.0214422305837,-0.0298297138511359,0.0105989617300921,NaN,0.000371044621508978,0,0
391,track,ok,13.0412256906047,12.1520229006251,-2.48684786391104,13.0477824472311,12.1003044807042,-2.48698755774838,0.0521323893234456,0.000139693837334587,0.358144710336053,-0.0334923634472684,Inf,0.730570590680402,Inf,0.196625477594042,0.0485874061190704,0.164032197876166,0.058751379573753,41,0,16.9774359012523,16.9471027318094,0.995012943297772,1.00167462157973,0,0,Inf,0.730570590680402,Inf,0.0221730526864682,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358144710336053,-0.0334923634472684,0,NaN,NaN,41,42,12.9307694096934,12.0214422305837,-0.0269840943450781,-0.00378562300065946,NaN,0.00188169452459835,0,0
392,track,ok,13.011943672313,12.129545558743,-2.48697690757943,13.104362517555,12.1270753834076,-2.44995272050371,0.0924518508308595,0.0370241870757262,0.355598382493165,-0.0819097527854534,Inf,0.878103468786344,Inf,0.180111461054113,0.0485933915662485,0.183271545069819,0.0167012770938825,41,1,16.9406837676583,17.0068382971438,1,1.00287327931383,0,0,Inf,0.878103468786344,Inf,0.0880402440156432,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.355598382493165,-0.0819097527854534,0,NaN,NaN,41,42,12.9307694096934,12.0214422305837,-0.0640189315897457,-0.0127507407034552,NaN,0.0157840473148788,0,0
393,track,ok,12.982999474327,12.1074082774472,-2.49036328955002,12.8956917184874,12.0700582993169,-2.5000832647701,0.0949613873955354,0.00971997522008561,0.359045104826555,0.0142397327750821,Inf,0.851843117087336,Inf,0.179855579292624,0.0485896083879117,0.0944082081367003,0.0599497002445629,42,0,16.9044112954295,16.8150608748767,0.995849169079684,1.00009481305382,0,0,Inf,0.851843117087336,Inf,0.0888801708666374,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359045104826555,0.014239732775082,0,NaN,NaN,41,42,12.9307694096934,12.0214422305837,-0.0138883873233508,0.0464790433799008,NaN,0.00510796408244997,0,0
394,track,ok,12.9551054452463,12.0861437089819,-2.49012544216646,12.852318580572,12.0922930756292,-2.49521496044476,0.102970647563903,0.00508951827829973,0.358710384877083,0.0304723392270873,Inf,0.789482415840636,Inf,0.179684956237758,0.0485887632911226,0.271077073428579,0.105708915581812,42,1,16.8695028932846,16.7985746638215,0.999999999999996,1.00921446639685,0,0,Inf,0.789482415840636,Inf,0.0901340944127348,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358710384877083,0.0304723392270873,0,NaN,NaN,42,43,12.7692309225963,11.9042497190064,-0.0187566916486803,0.0800654378816456,NaN,0.0208851680349314,0,0
395,track,ok,12.9265517173668,12.0641848307057,-2.48191188523377,12.8397539952392,12.0805244932861,-2.4937960248419,0.0883223026181913,0.0118841396081324,0.358612826051349,0.0277642824200908,Inf,0.849031599967272,Inf,0.183601053671403,0.0485656413249402,0.285235829726568,0.108510457718595,42,2,16.8336392700302,16.7813593163639,1,1.00886626271883,0,0,Inf,0.849031599967272,Inf,0.0746825044158176,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358612826051349,0.027764282420091,0,NaN,NaN,42,43,12.7692309225963,11.9042497190064,-0.020175627251541,0.078409621168251,NaN,0.0170676054585555,0,0
396,track,ok,12.8995653107092,12.0431048798427,-2.47501376397917,12.6544810416794,12.1757327741309,-2.52385719659937,0.278669082011538,0.0488434326201923,0.359320320025946,0.153844084171599,Inf,0.700874157533579,Inf,0.18037960089753,0.0485611571493399,0.281882297802409,0.294738162425837,43,0,16.799522496889,16.7125133490536,1,1.00133044430639,0,0,Inf,0.700874157533579,Inf,0.0888240534798347,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359320320025946,0.153844084171599,0,NaN,NaN,42,43,12.7692309225963,11.9042497190064,0.00988554450592583,0.219193396907361,NaN,0.190534539593043,0,0
397,track,ok,12.8715835748969,12.0205313814475,-2.45051822023112,12.7102381403925,11.9624919354616,-2.46570471877378,0.1714669837776,0.0151864985426622,0.356681410116892,-0.0143173760120291,Inf,0.859127005402971,Inf,0.179263172706036,0.0485638634270663,0.113360352461529,0.0828993614557399,43,0,16.7636601155687,16.606146175451,0.994526686190995,1.00010039590463,0,0,Inf,0.859127005402971,Inf,0.104030181988909,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356681410116892,-0.0143173760120289,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.048266933319673,0.0633686112393771,NaN,0.0137781036359354,0,0
398,track,ok,12.844380798,11.9981561624466,-2.45600473137047,12.7567647673773,11.9234612559242,-2.46923753280827,0.11513426024635,0.0132328014378031,0.356924308517669,-0.0399115076493145,Inf,0.71738133948541,Inf,0.182348649631204,0.0485679615436999,0.0488835992162615,0.0229017068510093,43,1,16.7285033708922,16.6134796001248,0.999994295286909,1.00040227603315,0,0,Inf,0.71738133948541,Inf,0.0909702036433044,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356924308517669,-0.0399115076493145,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.0447341192851818,0.0177426608132994,NaN,0.00460958515513898,0,0
399,track,ok,12.8162669410831,11.9754721125386,-2.46935633596663,12.7374190419386,11.9322942581409,-2.47263614657893,0.0898961529203913,0.00327981061230354,0.357157979987974,-0.0266743328761898,Inf,0.815087248685166,Inf,0.181627541340542,0.0485700377959355,0.122587422601311,0.042408630327415,43,2,16.6924696722487,16.6053555864578,0.999999999750771,1.00781583798717,0,0,Inf,0.815087248685166,Inf,0.0621525526795898,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357157979987974,-0.0266743328761899,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.0413355055145228,0.0320946130238636,NaN,0.00211187628337436,0,0
400,track,ok,12.7880823323509,11.9530883970279,-2.47146208604605,12.7137709962133,11.8433378874217,-2.44555939537632,0.1325418765424,0.0259026906697351,0.355296319707771,-0.0871139839763169,Inf,0.880623827022239,Inf,0.174007555746914,0.0485755998048823,0.0240726694163612,0.0823775130809456,43,0,16.6565892994603,16.5274346043006,1,1.01081485658061,0,0,Inf,0.880623827022239,Inf,0.0475150222583794,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.355296319707771,-0.087113983976317,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.0684122567171341,-0.0129844442332504,NaN,0.00560125424096319,0,0
401,track,ok,12.7605854980428,11.9315808029709,-2.48415730531727,12.7194576986053,11.7836697411457,-2.4854539828547,0.153522565431991,0.0012966775374319,0.358039269493283,-0.0672441366901411,Inf,0.838807298567475,Inf,0.176061376876849,0.0485669910175752,0.112616200361812,0.111816586269665,44,0,16.6218098638346,16.4910801279753,0.998573327608859,1.00016273215237,0,0,Inf,0.838807298567475,Inf,0.0456833036389814,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358039269493283,-0.0672441366901409,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.0285176692387532,-0.0529981801008842,NaN,0.0190026953061123,0,0
402,track,ok,12.732073927303,11.909764116539,-2.49272756646851,12.6525005583057,11.7877789054335,-2.49600391728362,0.145644473915217,0.00327635081510413,0.358764629553583,-0.0336361190213202,Inf,0.859663480005082,Inf,0.175511383056859,0.0485644635422534,0.100445570287741,0.0448139344116372,44,0,16.5860779616309,16.4447306619726,0.999998117381628,1.00027609900521,0,0,Inf,0.859663480005082,Inf,0.0151143276948712,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358764629553583,-0.0336361190213205,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.0179677348098362,-0.0199588061384753,NaN,0.00464945329902366,0,0
403,track,ok,12.7029072836248,11.8878010390863,-2.49959502321318,12.6262733967953,11.8216966892915,-2.49398780484636,0.101205423137268,0.00560721836681255,0.358626011873169,-0.0143446104484757,Inf,0.951997658569058,Inf,0.177056888687604,0.0485723469286228,0.0829316235111369,0.0393083429616203,44,1,16.5497678839921,16.4486391048294,0.999999998998821,1.00612150869727,0,0,Inf,0.951997658569058,Inf,0.0920458148068898,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358626011873169,-0.0143446104484755,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.0199838472470892,0.0132874059779648,NaN,0.00864670020943668,0,0
404,track,ok,12.6744516004195,11.8664158722339,-2.49463706669756,12.6775857359551,11.7225918233389,-2.44118972153906,0.143858193531397,0.0534473451585069,0.354995883065303,-0.130630722532059,Inf,0.908444299841405,Inf,0.175595195569463,0.048581353904336,0.109910403833053,0.0950834328077744,44,2,16.5143727721339,16.4188953976189,1,1.0016766709756,0,0,Inf,0.908444299841405,Inf,0.0608658827798795,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.354995883065303,-0.130630722532058,0,NaN,NaN,43,44,12.6076924354992,11.787057207429,-0.0727819305543966,-0.0722023113761573,NaN,0.0277963703287473,0,0
405,track,ok,12.6467666910714,11.8458098077158,-2.50885333735449,12.6019558771773,11.7571054777487,-2.49424572063991,0.0993804165656337,0.0146076167145757,0.358643744856898,-0.033211432811292,Inf,0.851311904128107,Inf,0.177296241423131,0.0485731834319515,0.0706901829340768,0.030496134381614,44,0,16.480073602397,16.38682237407,0.998581355633618,1.00061333423073,0,0,Inf,0.851311904128107,Inf,0.0594488084288761,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358643744856898,-0.0332114328112921,0,NaN,NaN,44,45,12.4461539484021,11.6698646958516,-0.0197259314535247,-0.0161947871380594,NaN,0.00522937259758015,0,0
406,track,ok,12.6186504138777,11.8252863488125,-2.51324251111898,12.6204280709388,11.6968407608196,-2.49934271558072,0.12845788858406,0.0138997955382627,0.358994188414868,-0.0573687200574091,Inf,0.853554633279678,Inf,0.177123269800465,0.0485824884477861,0.303778613005594,0.0911109414334152,44,1,16.4455164523294,16.3594182622611,0.99999523355552,1.00154120248031,0,0,Inf,0.853554633279678,Inf,0.0467635598922838,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358994188414868,-0.0573687200574093,0,NaN,NaN,44,45,12.4461539484021,11.6698646958516,-0.0146289365127203,-0.0623776047196629,NaN,0.0259543725356442,0,0
407,track,ok,12.5891715914569,11.8040012827463,-2.51920435046736,12.5964060957536,11.6673407288904,-2.46845026314299,0.136851909130326,0.0507540873243681,0.356870179842679,-0.0978015593622916,Inf,0.91693856891783,Inf,0.172505921059933,0.0485725010732231,0.110568695763743,0.120247314724867,44,0,16.4094448471963,16.321758178076,0.999999999999141,1.00553092238424,0,0,Inf,0.91693856891783,Inf,0.047153698522305,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356870179842679,-0.0978015593622918,0,NaN,NaN,44,45,12.4461539484021,11.6698646958516,-0.045521388950446,-0.0699260954911983,NaN,0.0295445887832049,0,0
408,track,ok,12.559619952847,11.7831292006356,-2.53410850438144,12.5195576246984,11.6263897821962,-2.50607059326646,0.161778352783737,0.028037911114982,0.359456763210635,-0.0485221956196008,Inf,0.850246328300494,Inf,0.177195382099886,0.0485751362667559,0.121810834832875,0.0853121785630364,45,0,16.3736033949355,16.2375221507909,0.998647310653307,1.00020180487863,0,0,Inf,0.850246328300494,Inf,0.0614106536003459,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.359456763210635,-0.048522195619601,0,NaN,NaN,44,45,12.4461539484021,11.6698646958516,-0.00790105882697834,-0.0606707353362707,NaN,0.0164881785929566,0,0
409,track,ok,12.5307610981368,11.7631897037093,-2.53984904444014,12.578305676369,11.7219789567542,-2.4874641060744,0.0629190955423921,0.0523849383657327,0.358177475385433,-0.0483416358665312,Inf,0.831579949434098,Inf,0.168584412119349,0.0485862694982271,0.12634250293325,0.0714056042833213,44,1,16.3389064732563,16.3455872574532,0.999999999999953,1.0041701000135,0,0,Inf,0.831579949434098,Inf,0.0124302486694082,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358177475385433,-0.0483416358665313,0,NaN,NaN,44,45,12.4461539484021,11.6698646958516,-0.0265075460190327,-0.027473781453298,NaN,0.0154342760582841,0,0
410,track,ok,12.501913426729,11.7434534934704,-2.543314709277,12.3807232499528,11.7552921235435,-2.50761290922391,0.121767040323162,0.0357018000530909,0.35956280504468,0.0468104347300619,Inf,0.938560348266169,Inf,0.170929781525413,0.0485879193058431,0.164611911222274,0.107605862765999,45,0,16.3043582817138,16.2242405878848,0.996523077854673,1.00008141149614,0,0,Inf,0.938560348266169,Inf,0.0866668641876604,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.35956280504468,0.0468104347300619,0,NaN,NaN,45,46,12.284615461305,11.5526721842743,-0.00635874286953308,0.0832661369692692,NaN,0.00743721060618027,0,0
411,track,ok,12.4724115350637,11.7231424498454,-2.53398484524713,12.2347863610967,11.8706161441898,-2.56078210451899,0.279668042197302,0.0267972592718611,0.356781550366702,0.196059723700894,Inf,0.902354739724466,Inf,0.171615912881872,0.0485636009511634,0.278933204548583,0.291508835154574,45,1,16.2689413797415,16.1986123460633,0.999991007835434,1.00024234332446,0,0,Inf,0.902354739724466,Inf,0.0259163172073832,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356781550366702,0.196059723700894,0,NaN,NaN,45,46,12.284615461305,11.5526721842743,0.0468104524255484,0.218811851402328,NaN,6.59269194296215,1,0
412,track,ok,12.4434016657256,11.7027355959284,-2.52313155792734,12.3539759742563,11.8010969809445,-2.48510165522436,0.132935760264253,0.0380299027029767,0.358015045229814,0.0472531613296789,Inf,0.823512763414639,Inf,0.173796966999754,0.0485242561897447,0.196087021548563,0.160370482222607,45,0,16.2338196592425,16.236395067253,0.997885106932899,1.00022581731014,0,0,Inf,0.823512763414639,Inf,0.0449162536820109,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.358015045229814,0.047253161329679,0,NaN,NaN,45,46,12.284615461305,11.5526721842743,-0.0288699968690875,0.123774858044815,NaN,0.0290026649322576,0,0
413,track,ok,12.4151652700496,11.6824729611964,-2.5151632449943,12.362821914011,11.7168730180323,-2.48076965968574,0.062635380031507,0.0343935853085586,0.357717199156335,0.00561827255088188,Inf,0.907444262060759,Inf,0.175158845558308,0.0485309726789113,0.246772596261989,0.0956765922783506,45,0,16.1993622496145,16.184833798337,0.999153968571286,1.00864934511957,0,0,Inf,0.907444262060759,Inf,0.0831730815941563,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357717199156335,0.00561827255088169,0,NaN,NaN,45,46,12.284615461305,11.5526721842743,-0.0332019924077098,0.0673854827996123,NaN,0.00978101385661575,0,0
414,track,ok,12.3861789187884,11.6616651120671,-2.52281091498655,12.1267059591552,11.8512433451319,-2.54796740020593,0.321350467920527,0.0251564852193815,0.357662624534118,0.204098031859392,Inf,0.873064644611435,Inf,0.163310530258755,0.0485348835612141,0.328030689107001,0.337757529842091,46,0,16.1639861592744,16.1076201556964,0.999999999999995,1.00635348726525,0,0,Inf,0.873064644611435,Inf,0.0705113475638765,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357662624534118,0.204098031859392,0,NaN,NaN,45,46,12.284615461305,11.5526721842743,0.0339957481124866,0.253850648507743,NaN,6.47563490815235,1,0
415,track,ok,12.3573686215581,11.6407406947444,-2.50407763464759,12.2693088370436,11.770458600273,-2.46642330795154,0.156784121209567,0.0376543266960496,0.3567308166694,0.0381175867588002,Inf,0.900586043323595,Inf,0.165428880063846,0.048534331991282,0.240953010390928,0.203453500874604,45,1,16.1286599564807,16.1540061308245,0.996689191404951,1.00013755160785,0,0,Inf,0.900586043323595,Inf,0.0208972725936461,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.3567308166694,0.0381175867588001,0,NaN,NaN,45,46,12.284615461305,11.5526721842743,-0.0475483441419056,0.142766434649218,NaN,0.0353811611532128,0,0
416,track,ok,12.3283922262571,11.6189823530317,-2.49095543189974,12.1091352669452,11.6413960570177,-2.48188709095647,0.220399610555693,0.00906834094327236,0.357794028071186,0.0507518786185424,Inf,0.923170653438158,Inf,0.149537861502142,0.0485438650865203,0.224056944400063,0.196634748219,46,0,16.0926429249317,15.9490633418006,0.999998885564761,1.00365316612804,0,0,Inf,0.923170653438158,Inf,0.0793535189504474,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.357794028071186,0.0507518786185423,0,NaN,NaN,46,47,12.1230769742079,11.4354796726969,-0.0320845611369833,0.134844806040112,NaN,5.96516285902228,1,0
417,track,ok,12.3006559422745,11.5976484331403,-2.48091487587987,12.1314484269691,11.576514049156,-2.44572922585156,0.170522272510667,0.035185650028311,0.355307996391128,-0.023518719536163,Inf,0.904811386832364,Inf,0.150851104455338,0.0485550873626006,0.245613168668927,0.141282612392803,47,0,16.0578211641068,15.9203694522196,0.99686560165954,1.0002520968984,0,0,Inf,0.904811386832364,Inf,0.0397688571538411,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.355307996391128,-0.023518719536163,0,NaN,NaN,46,47,12.1230769742079,11.4354796726969,-0.0682424262418975,0.0845539548338755,NaN,5.55894668800075,2,0
418,track,ok,12.2712142930079,11.5746353925731,-2.47536879291903,11.9969716157888,11.5380381217171,-2.46829522867491,0.27667382644986,0.0070735642441222,0.356859520457839,0.0262931080166257,Inf,0.857989510198917,Inf,0.14459011214346,0.0485528349846615,0.313736560293516,0.162544753490892,47,0,16.0206075126142,15.7965705127168,0.999539744293311,1.0177908176236,0,0,Inf,0.857989510198917,Inf,0.0830301341220085,1,127,24.6866538080969,0.6,0.6,stay,none,none,none,none,0.356859520457839,0.0262931080166256,0,NaN,NaN,47,48,11.9615384871108,11.3182871611196,-0.045676423418529,0.121263069150668,NaN,5.79052372024857,3,0
