step,nav_state,reason,true_x,true_y,true_theta,est_x,est_y,est_theta,loc_err_xy_m,loc_err_theta_rad,v_cmd,w_cmd,front_min,left_min,right_min,pf_cluster_radius_m,kf_var_xy_mean,disagreement_xy_m,path_distance_m,path_index,track_stall_steps,goal_dist_true_m,goal_dist_est_m,pf_dominant_mass,pf_top_ratio,ambiguity_active,ambiguity_counter,ambiguity_front_m,ambiguity_left_m,ambiguity_right_m,ambiguity_scan_change_m,path_revision,path_num_points,path_length_m,path_goal_x,path_goal_y,transition_reason,track_event,force_replan_reason,force_relocalize_reason,speed_limiter,base_v_cmd,base_w_cmd,align_active,align_target_heading,align_heading_error,ctrl_nearest_idx,ctrl_look_idx,ctrl_target_x,ctrl_target_y,ctrl_alpha,ctrl_curvature,ctrl_lookahead_dist,scan_mismatch_cost,scan_mismatch_counter,map_conflict_counter,scan_match_cost,localize_stable_counter,localize_cmd_distance_m,localize_cmd_turn_rad,ambiguity_clear_counter
400,track,ok,2.20893708830465,3.66171887440034,1.59525041962831,2.19384636404798,3.67840037249509,1.58381710235724,0.0224944957106416,0.011433317271071,0.290508162191269,-0.034132301937056,6.31712594721547,2.16402290269726,1.06452690354936,0.134862728593684,25.3029591549458,Inf,0.00678141669172374,224,0,8.91894155499719,8.92044007978452,0.964899791599637,1.00027744518555,1,2,6.31712594721547,2.16402290269726,1.06452690354936,0.0502479515880009,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.290508162191269,-0.0341323019370561,0,NaN,NaN,223,260,2.2,4.13125,-0.0266086353252719,-0.117491714104004,0.45,0.00145068707402427,0,0,0.00145068707402427,35,0.920757786137245,1.56484799058196,0
401,track,ok,2.20826850996883,3.69106089990164,1.59190573235929,2.19589348143219,3.70762645236903,1.58093877383768,0.0206774964594961,0.0109669585216126,0.303631454463996,-0.0250817555420724,6.30625917281359,2.20791560283083,1.08889726346456,0.140987706158052,25.7396255303357,Inf,0.0043310640577058,226,0,8.90127627013598,8.90076824269458,0.912915182877328,1.01029268212873,0,0,6.30625917281359,2.20791560283083,1.08889726346456,0.048965854973024,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.303631454463996,-0.0250817555420721,0,NaN,NaN,226,263,2.2,4.16875,-0.0190476743623305,-0.0826059196875674,0.45,0.00127350057731095,0,0,0.00127350057731095,35,0.920757786137245,1.56484799058196,0
402,track,ok,2.20773551855319,3.72137586476489,1.58484688324242,2.20011026335333,3.72749389971734,1.57978488624508,0.0097762400002511,0.00506199699734733,0.322002320948837,-0.0124121924490783,6.3531082814123,2.20298398398734,1.03802566574708,0.10676159888455,26.2012392652455,Inf,0.0037577183689657,228,0,8.88296600205603,8.88520001704195,0.999911059733012,1.00471070169018,0,0,6.3531082814123,2.20298398398734,1.03802566574708,0.0666790243203463,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.322002320948837,-0.0124121924490781,0,NaN,NaN,227,264,2.2,4.18125,-0.00874555808647859,-0.0385469036760461,0.45,0.00455945380442046,0,0,0.00455945380442046,35,0.920757786137245,1.56484799058196,0
403,track,ok,2.20738561312453,3.75452193444752,1.57785792241719,2.19970965759827,3.7666111926182,1.57882122644238,0.0143202812946701,0.000963304025181522,0.322094930206737,-0.0123483239953537,6.20867693514584,2.05157751893246,1.03085276966505,0.109719834144854,26.6964327934204,Inf,0.00215842436205265,231,0,8.86283743086553,8.86147723633621,0.999974291079885,1.00377671621096,1,1,6.20867693514584,2.05157751893246,1.03085276966505,0.0836829486721561,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.322094930206737,-0.0123483239953537,0,NaN,NaN,230,267,2.2,4.21875,-0.00866705280284918,-0.0383375298314317,0.45,0.00542464729341458,0,0,0.00542464729341458,35,0.920757786137245,1.56484799058196,0
404,track,ok,2.20722495949438,3.78607229763111,1.57391859122855,2.19651161685767,3.80457125357893,1.57839989606731,0.0213772561759172,0.00448130483876241,0.309541906233618,-0.0210055819078497,6.22667501989037,2.22713611431398,1.0308755735389,0.135503012719357,27.1981117598221,Inf,0.0038713055283661,234,0,8.84361441570107,8.84078621450131,0.9652,1.0011017971369,0,0,6.22667501989037,2.22713611431398,1.0308755735389,0.0453255657941213,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.309541906233618,-0.0210055819078498,0,NaN,NaN,233,270,2.2,4.25625,-0.0153265666797253,-0.0678602201667534,0.45,0.00280806353384906,0,0,0.00280806353384906,35,0.920757786137245,1.56484799058196,0
405,track,ok,2.20714047808286,3.81668319890111,1.5731937428359,2.19161264729867,3.84227452660163,1.57113384960687,0.0299337532283792,0.002059893229025,0.303176900621228,-0.0253952409508773,6.16466365680871,2.31067380670089,1.15252523942795,0.105570070483368,27.686619357058,Inf,0.00851614390941704,237,0,8.82497501833636,8.82171840027813,0.99978359058341,1.00410207204701,0,0,6.16466365680871,2.31067380670089,1.15252523942795,0.0940968107184985,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.303176900621228,-0.0253952409508772,0,NaN,NaN,236,273,2.2,4.29375,-0.0189130346369573,-0.0837637725659205,0.45,0.00496845985806729,0,0,0.00496845985806729,35,0.920757786137245,1.56484799058196,0
406,track,ok,2.20716009708305,3.84663863851793,1.56708903197145,2.1910753768784,3.87189219832228,1.56804104670244,0.0299409503331815,0.000952014730992268,0.307630939272571,-0.0223234901568481,6.16227952756412,2.22209555876786,1.08270831839726,0.110044937832854,28.1710524869263,Inf,0.00946162291360006,239,0,8.80671833173043,8.8041897480063,0.999999990739072,1.00394851049844,0,0,6.16227952756412,2.22209555876786,1.08270831839726,0.0520367277215159,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.307630939272571,-0.0223234901568478,0,NaN,NaN,239,276,2.2,4.33125,-0.0166707543190698,-0.0725658160704978,0.45,0.00076832105642538,0,0,0.00076832105642538,35,0.920757786137245,1.56484799058196,0
407,track,ok,2.20740085621974,3.87815122654386,1.55922373078848,2.19257348264383,3.90140493684553,1.56410698643488,0.0275787245889537,0.00488325564639425,0.320321663198302,-0.013571266759792,6.1101496740971,2.16687731967886,1.14008185336257,0.109503790230493,28.6683259791657,Inf,0.00886723164309533,242,0,8.78740673652546,8.78516568081851,1,1.0127254283367,1,1,6.1101496740971,2.16687731967886,1.14008185336257,0.0445237958104819,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.320321663198302,-0.0135712667597918,0,NaN,NaN,241,278,2.2,4.35625,-0.00963678499301057,-0.042367620798067,0.45,0.00140130729090634,0,0,0.00140130729090634,35,0.920757786137245,1.56484799058196,0
408,track,ok,2.20776350509997,3.91113429850532,1.56037980861738,2.20090481575835,3.93993457060653,1.56142303589609,0.029605696961714,0.00104322727871553,0.316975839914759,0.0158787310932695,5.9965009671966,2.1772925419167,1.01556613857654,0.137676716953799,29.191964356653,Inf,0.0039212489098654,245,0,8.76718150884643,8.75531962406713,0.9646,1.01159605554431,1,2,5.9965009671966,2.1772925419167,1.01556613857654,0.0658362398063591,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.316975839914759,0.0158787310932696,0,NaN,NaN,244,281,2.2,4.39375,0.0113670850732559,0.0500944523012849,0.45,0.00280965334668743,0,0,0.00280965334668743,35,0.920757786137245,1.56484799058196,0
409,track,ok,2.20810732256783,3.94320427008054,1.55977195934219,2.19777273235657,3.97097949927971,1.5635578398568,0.0296355717323115,0.00378588051461382,0.334936397833944,0.00349213942486604,6.03502149799898,2.24576671154747,1.05991284183716,0.142137425290036,29.7164707506531,Inf,0.00315141050859756,247,0,8.74759764500111,8.73921289960843,0.912099893392165,1.01613369092951,0,0,6.03502149799898,2.24576671154747,1.05991284183716,0.052668989293629,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.334936397833944,0.0034921394248661,0,NaN,NaN,247,284,2.2,4.43125,0.00239948410086477,0.010426276294395,0.45,0.00282193805168914,0,0,0.00282193805168914,35,0.920757786137245,1.56484799058196,0
410,track,ok,2.20844489686611,3.97675332165945,1.5616971503388,2.19479381228681,4.0135149402486,1.56694081126426,0.0392143941874073,0.00524366092545225,0.324339245245565,-0.0108005205203004,5.98523931490901,2.17816706549256,1.08845410550351,0.110088155349693,30.2766534839558,Inf,0.0073831051127346,251,0,8.72720737824839,8.71622286356881,0.999997284553554,1.00125002352645,1,1,5.98523931490901,2.17816706549256,1.08845410550351,0.0625847742291315,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.324339245245565,-0.0108005205203002,0,NaN,NaN,250,287,2.2,4.46875,-0.0075802485880212,-0.0333000729286489,0.45,0.0015776484942189,0,0,0.0015776484942189,35,0.920757786137245,1.56484799058196,0
411,track,ok,2.20874674671582,4.00801319603479,1.56058381536615,2.20469158017832,4.04220949276057,1.56366305283776,0.0344358982081867,0.00307923747160821,0.305609924336492,0.0237172935610402,6.01948772014388,2.21490631359327,1.05572714920152,0.145525924906656,30.8259194031098,Inf,0.00493802461762623,253,0,8.70829196938788,8.69121066394074,0.965499998837332,1.00070453836607,0,0,6.01948772014388,2.21490631359327,1.05572714920152,0.052386963609225,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.305609924336492,0.0237172935610403,0,NaN,NaN,252,289,2.2,4.49375,0.017523064655224,0.077606424636022,0.45,0.00160507447268181,0,0,0.00160507447268181,35,0.920757786137245,1.56484799058196,0
412,track,ok,2.20905212302262,4.0379918853077,1.56063665034978,2.20169937533239,4.07882505880476,1.5663647649726,0.0414898898098886,0.00572811462281564,0.323046101167737,0.0116923440222505,6.05813914106709,2.2254151238893,1.062507731291,0.108554420432206,31.3499962158919,Inf,0.0029611174108296,256,0,8.69020598114703,8.67194582614243,0.999983183267271,1.00217853037419,0,0,6.05813914106709,2.2254151238893,1.062507731291,0.0176189667673806,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.323046101167737,0.0116923440222504,0,NaN,NaN,255,292,2.2,4.53125,0.00818769280836928,0.0361940415933987,0.45,0.0035535137981309,0,0,0.0035535137981309,35,0.920757786137245,1.56484799058196,0
413,track,ok,2.20927743548183,4.07033196601281,1.56702228328938,2.20033217172109,4.11305505222129,1.56740273723716,0.0436495113251763,0.000380453947777859,0.331308042555545,0.00599445340996874,5.86492086950304,2.12856143531377,1.10008980958768,0.110221919879872,31.9094377756043,Inf,0.0057046269163252,259,0,8.67085325172635,8.65288152050946,0.999937961672382,1.0008437288933,1,1,5.86492086950304,2.12856143531377,1.10008980958768,0.06173132862134,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.331308042555545,0.00599445340996884,0,NaN,NaN,258,295,2.2,4.56875,0.00412252382368328,0.0180932927668481,0.45,0.00141877599843311,0,0,0.00141877599843311,35,0.920757786137245,1.56484799058196,0
414,track,ok,2.20922061771079,4.10313903328273,1.57803411875246,2.19916956283553,4.15819840548569,1.56549096585058,0.055969260951784,0.0125431529018805,0.332663853328104,0.00505941149785916,5.87579535112634,2.21341092930765,1.09423579373731,0.139179844651273,32.4894812233963,Inf,0.00211799665268696,262,0,8.65153096774704,8.62736287218612,0.9649,1.00377902061876,0,0,5.87579535112634,2.21341092930765,1.09423579373731,0.039021427361033,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.332663853328104,0.00505941149785913,0,NaN,NaN,262,299,2.2,4.61875,0.00350222688862356,0.0152087804167562,0.45,0.000958105062575161,0,0,0.000958105062575161,35,0.920757786137245,1.56484799058196,0
415,track,ok,2.20893757982365,4.13602468117705,1.58077156950839,2.20024732507024,4.18694700692287,1.57349646190335,0.0516585306318659,0.00727510760503502,0.335403467704386,-0.00317002227283703,5.85072623674928,2.22070752163699,1.10284922867423,0.106435585605186,33.0785865754141,Inf,0.00570237297707244,264,0,8.63242722485686,8.6097176389,0.999961456729837,1.011682418408,0,0,5.85072623674928,2.22070752163699,1.10284922867423,0.0575143476233243,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.335403467704386,-0.003170022272837,0,NaN,NaN,264,301,2.2,4.64375,-0.00215870904554016,-0.00945137000083419,0.45,0.00342982662474228,0,0,0.00342982662474228,35,0.920757786137245,1.56484799058196,0
416,track,ok,2.20872163167821,4.16908185062084,1.57388603049619,2.20061852840429,4.22042008220622,1.57465973295723,0.0519737847860089,0.000773702461037473,0.334689852388719,-0.00366217076640085,5.82274514824169,2.20657959896678,1.13394205512842,0.107343188946527,33.6793060968013,Inf,0.00178094131359056,267,0,8.61325203678128,8.58996840172374,0.999982449785078,1.00161686474461,0,0,5.82274514824169,2.20657959896678,1.13394205512842,0.0356425449054755,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.334689852388719,-0.00366217076640088,0,NaN,NaN,267,304,2.2,4.68125,-0.0025212015680145,-0.010941983272763,0.45,0.00259861475891033,0,0,0.00259861475891033,35,0.920757786137245,1.56484799058196,0
417,track,ok,2.20867122936313,4.20333987383638,1.57064913255432,2.20171103018179,4.25170427558957,1.56976410505825,0.0488626619167199,0.000885027496069668,0.329904553059464,0.00696237720036963,5.81261405350693,2.1376587799436,1.14483854983812,0.109227932446986,34.2856955838877,Inf,0.00485708088244083,270,0,8.59332824902716,8.57097888699404,1,1.01130027871538,1,1,5.81261405350693,2.1376587799436,1.14483854983812,0.0356155213069184,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.329904553059464,0.00696237720036977,0,NaN,NaN,269,306,2.2,4.70625,0.00479646812241175,0.0211042167675535,0.45,0.00265406527994925,0,0,0.00265406527994925,35,0.920757786137245,1.56484799058196,0
418,track,ok,2.20871118221929,4.23569618303495,1.56847396645142,2.20827846038046,4.28331098804853,1.57101014764008,0.0476167712541663,0.0025361811886615,0.30579443644698,0.0235900438296688,5.70978657471269,2.12469901501667,1.04404963841779,0.133767360412922,34.8903446476155,Inf,0.00853115338081793,272,0,8.57452224446117,8.54739731894008,0.9646,1.00010998924368,1,2,5.70978657471269,2.12469901501667,1.04404963841779,0.0681235987579855,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.30579443644698,0.0235900438296688,0,NaN,NaN,272,309,2.2,4.74375,0.0177637360099294,0.0771434696581177,0.45,0.00267884166195991,0,0,0.00267884166195991,35,0.920757786137245,1.56484799058196,0
419,track,ok,2.20877100481144,4.26682742020891,1.5692754400374,2.20598333081517,4.31360783159968,1.56999018646366,0.0468633974035051,0.000714746426258905,0.312246583659832,0.0191402871311502,5.67126370422587,2.22358176450475,1.13607880106629,0.139010110478116,35.4574875343974,Inf,0.00788936901792965,275,0,8.55648727955391,8.53188710615883,0.912992757740454,1.00223850195195,0,0,5.67126370422587,2.22358176450475,1.13607880106629,0.0670548432093156,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.312246583659832,0.0191402871311505,0,NaN,NaN,274,311,2.2,4.76875,0.013951453132893,0.0612986278562532,0.45,0.00254081413665977,0,0,0.00254081413665977,35,0.920757786137245,1.56484799058196,0
420,track,ok,2.20886822926806,4.29806507427758,1.56609240918832,2.20245538097031,4.34044840450834,1.56541569283619,0.0428657357890846,0.000676716352135731,0.318032517294992,0.0151499880724193,5.77321641431215,2.21529458035895,1.12943502971368,0.105452404990454,36.0421799772756,Inf,0.00411453867400703,277,0,8.53843600735841,8.51944085046412,0.999998571655193,1.00293904047425,0,0,5.77321641431215,2.21529458035895,1.12943502971368,0.044826324075754,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.318032517294992,0.0151499880724195,0,NaN,NaN,276,313,2.2,4.79375,0.0107972417565971,0.0476366008145234,0.45,0.00255233449126716,0,0,0.00255233449126716,35,0.920757786137245,1.56484799058196,0
421,track,ok,2.20897420828377,4.32921973027827,1.56869685636689,2.20294894932318,4.36944798008456,1.56967727911553,0.0406769692580429,0.000980422748645182,0.324698193354522,0.0105529701003299,5.77632802518893,2.23606923958886,1.19470026377475,0.108405022872599,36.6435843012683,Inf,0.00303042543368604,279,0,8.5205012796403,8.50252646116945,0.999996701193037,1.00010901331962,0,0,5.77632802518893,2.23606923958886,1.19470026377475,0.0226362957308833,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.324698193354522,0.0105529701003298,0,NaN,NaN,279,316,2.2,4.83125,0.0075047045478418,0.0325008586937457,0.45,0.00464464163500301,0,0,0.00464464163500301,35,0.920757786137245,1.56484799058196,0
422,track,ok,2.20903723825657,4.36124120272308,1.56895907060948,2.20420602547477,4.39987632986887,1.56851363989682,0.038936020167894,0.000445430712656236,0.316850118785235,0.0159654353205274,5.67615193517322,2.23839272902129,1.09963295650513,0.107908412340915,37.2637390342524,Inf,0.0074311888656269,281,0,8.50218483886984,8.48423954061628,1,1.00019405740558,0,0,5.67615193517322,2.23839272902129,1.09963295650513,0.0383057993519678,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.316850118785235,0.0159654353205275,0,NaN,NaN,281,318,2.2,4.85625,0.0114986138284356,0.050387973284457,0.45,0.00133847449453072,0,0,0.00133847449453072,35,0.920757786137245,1.56484799058196,0
423,track,ok,2.20911427078726,4.39283772963592,1.56775758010326,2.2049397803912,4.42879610070026,1.56900605353065,0.0361998731996086,0.00124847342738832,0.314394985919673,0.0176586304002257,5.67023084390282,2.21726965272109,1.01215219652326,0.112177489923017,37.8753806547224,Inf,0.00551570957235094,284,0,8.4841789451026,8.46730500954386,1,1.00262227775507,0,0,5.67023084390282,2.21726965272109,1.01215219652326,0.0296139344659598,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.314394985919673,0.0176586304002258,0,NaN,NaN,283,320,2.2,4.88125,0.012707593555433,0.0561670229840673,0.45,0.00271906846673079,0,0,0.00271906846673079,35,0.920757786137245,1.56484799058196,0
424,track,ok,2.2090379174056,4.42560945921803,1.57849477527712,2.20889202397752,4.46469964374702,1.57200059542992,0.039090456781716,0.00649417984720824,0.304293017271047,0.0246255053303124,5.60298990635085,2.30335244263009,1.07725609195934,0.09931901873619,38.488412894869,Inf,0.00977105297257757,287,0,8.46571650105182,8.44385339737342,1,1.01714910742735,0,0,5.60298990635085,2.30335244263009,1.07725609195934,0.0723521459845919,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.304293017271047,0.0246255053303125,0,NaN,NaN,286,323,2.2,4.91875,0.0183770120459967,0.0809269484760393,0.45,0.0042921866231642,0,0,0.0042921866231642,35,0.920757786137245,1.56484799058196,0
425,track,ok,2.20867188071074,4.45631035681587,1.58694209010645,2.20669458422192,4.49602037037756,1.57539336032702,0.0397592112405951,0.0115487297794235,0.319946558423744,0.0138299597077629,5.5093352269647,2.19886392632128,1.17993983184013,0.101725215416168,39.0878027377348,Inf,0.00706909043340821,289,0,8.44874311968456,8.42815193231908,0.999999999829357,1.00001205343668,1,1,5.5093352269647,2.19886392632128,1.17993983184013,0.0750777479577034,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.319946558423744,0.0138299597077629,0,NaN,NaN,289,326,2.2,4.95625,0.00994812323046279,0.0432258430154644,0.45,0.00222077282373423,0,0,0.00222077282373423,35,0.920757786137245,1.56484799058196,0
426,track,ok,2.20821206688055,4.4880872085522,1.58358871919244,2.20399018592847,4.52663911412959,1.58047914785222,0.0387823890757285,0.00310957134022249,0.33804656673258,-0.00134719535684169,5.53683548412226,2.17256123764978,1.0779824996169,0.13080441678075,39.7235473324387,Inf,0.00609769237119794,292,0,8.43132377838285,8.41334982561456,0.9652,1.00368783234818,1,2,5.53683548412226,2.17256123764978,1.0779824996169,0.049615304380855,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.33804656673258,-0.00134719535684163,0,NaN,NaN,291,328,2.2,4.98125,-0.000905900856925879,-0.00398523602787353,0.45,0.00286330638584178,0,0,0.00286330638584178,35,0.920757786137245,1.56484799058196,0
427,track,ok,2.20765639781834,4.52243477620923,1.59035676930033,2.20714868686948,4.56096780801598,1.58011465265249,0.0385363764594893,0.0102421166478335,0.326960376172403,0.00899284401903233,5.52988114841346,2.16213934698831,1.11924797865836,0.13115159362224,40.401527042713,Inf,0.00856512909613644,294,0,8.41263843712468,8.39169763312617,0.912364220762569,1.00233814570303,1,3,5.52988114841346,2.16213934698831,1.11924797865836,0.0390942996474546,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.326960376172403,0.00899284401903236,0,NaN,NaN,294,331,2.2,5.01875,0.00629631795008123,0.0275043848563794,0.45,0.00295547110038145,0,0,0.00295547110038145,35,0.920757786137245,1.56484799058196,0
428,track,ok,2.20708908882636,4.5544631085477,1.58665762700582,2.2055500717579,4.59384293177794,1.57983389078855,0.0394098851962561,0.00682373621727006,0.333794714492418,0.00427950724660842,5.42094218453716,2.22092784843221,1.11412403705372,0.131478155816447,41.0644228578709,Inf,0.00555084973973723,297,0,8.39534490187602,8.37490374486883,0.913299990275407,1.00054318270112,0,0,5.42094218453716,2.22092784843221,1.11412403705372,0.0666854081008338,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.333794714492418,0.00427950724660849,0,NaN,NaN,297,334,2.2,5.05625,0.0029644265573201,0.0128207759464259,0.45,0.00173452586244074,0,0,0.00173452586244074,35,0.920757786137245,1.56484799058196,0
429,track,ok,2.2065126259978,4.58839274022105,1.58891166250796,2.20827126847508,4.63621148822072,1.58167260588138,0.0478510760967704,0.00723905662657298,0.325164524560107,0.0102313623723399,5.42973231440512,2.21610879741561,1.11853166549982,0.0969770382956596,41.7478075183631,Inf,0.00964521889597245,300,0,8.37709897093105,8.34939735762286,0.999992759736689,1.00403344160615,0,0,5.42973231440512,2.21610879741561,1.11853166549982,0.0361146205688382,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.325164524560107,0.0102313623723399,0,NaN,NaN,300,337,2.2,5.09375,0.00719950559105653,0.0314651863888941,0.45,0.00165149144973981,0,0,0.00165149144973981,35,0.920757786137245,1.56484799058196,0
430,track,ok,2.20587159887064,4.62166060200502,1.5912135433213,2.20904505231562,4.66301598392234,1.58574379185425,0.0414769625249328,0.0054697514670492,0.329727006935804,0.00708482280289358,5.42859540651968,2.21657744141508,1.1246701480304,0.101410076575093,42.4204787918924,Inf,0.0107094309732694,303,0,8.35936742431611,8.33412713142156,0.999988702638592,1.00044633271552,0,0,5.42859540651968,2.21657744141508,1.1246701480304,0.0138949161819229,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.329727006935804,0.0070848228028938,0,NaN,NaN,302,339,2.2,5.11875,0.00489714742394165,0.0214869351125769,0.45,0.00239046770209481,0,0,0.00239046770209481,35,0.920757786137245,1.56484799058196,0
431,track,ok,2.20517535656864,4.65441915174402,1.59288022829122,2.20691563843677,4.69278993061494,1.59097452983449,0.0384102232763784,0.00190569845672739,0.329729939028672,-0.00708280066988143,5.41264823241754,2.19843635029126,1.03856151862375,0.10381065249484,43.1091557219778,Inf,0.00698196163067495,305,0,8.34205472532914,8.31974587938276,1,1.00543823052094,1,1,5.41264823241754,2.19843635029126,1.03856151862375,0.0527987979182778,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.329729939028672,-0.00708280066988151,0,NaN,NaN,304,341,2.2,5.14375,-0.00484403742773321,-0.0214806113474143,0.45,0.00415806935495187,0,0,0.00415806935495187,35,0.920757786137245,1.56484799058196,0
432,track,ok,2.20439210955458,4.6875903886021,1.59592812020125,2.20245327563658,4.73197611135714,1.58826698099826,0.0444280481390868,0.00766113920299416,0.315882157880843,-0.0166329945649363,5.29791749601074,2.23637136929822,1.10465781584077,0.131312277320507,43.804631459869,Inf,0.0025584759236683,308,0,8.32468439389136,8.30234289999712,0.9649,1.00371937792414,0,0,5.29791749601074,2.23637136929822,1.10465781584077,0.0793298489490805,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.315882157880843,-0.016632994564936,0,NaN,NaN,308,345,2.2,5.19375,-0.0121579836170183,-0.0526556950114615,0.45,0.00288396752612154,0,0,0.00288396752612154,35,0.920757786137245,1.56484799058196,0
433,track,ok,2.2035687154305,4.71887611082446,1.59828943909734,2.20705511118383,4.76270657852145,1.58487861052224,0.0439689078086503,0.0134108285750996,0.337028317153512,0.00204943644585343,5.32577646614091,2.19545295256147,1.16882818707697,0.104657459319285,44.4778177321626,Inf,0.00928964676311975,311,0,8.30846087009155,8.28195937724383,0.999979964746354,1.0239036122323,1,1,5.32577646614091,2.19545295256147,1.16882818707697,0.0631598297044638,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.337028317153512,0.00204943644585366,0,NaN,NaN,310,347,2.2,5.21875,0.00138674422366414,0.00608090282491062,0.45,0.00367159928228632,0,0,0.00367159928228632,35,0.920757786137245,1.56484799058196,0
434,track,ok,2.20255389253425,4.7534515382572,1.6019883388967,2.20509078505835,4.79691897134149,1.59289753551198,0.0435414005587354,0.00909080338472723,0.317887519696736,-0.0152499864160438,5.16490172005042,2.18610926657118,1.01235559518794,0.130015473387046,45.2025066835525,Inf,0.00599653832419526,313,0,8.29072043006607,8.2653419451471,0.964648818952354,1.00089238240861,1,2,5.16490172005042,2.18610926657118,1.01235559518794,0.0773657109209268,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.317887519696736,-0.0152499864160439,0,NaN,NaN,313,350,2.2,5.25625,-0.0110186205270515,-0.0479729006995694,0.45,0.00160395513925782,0,0,0.00160395513925782,35,0.920757786137245,1.56484799058196,0
435,track,ok,2.2016228466489,4.78655717981992,1.59583645481986,2.203602439396,4.82496235310771,1.58573645390748,0.0384561584497176,0.0101000009123808,0.325428953255566,-0.0100489977547819,5.26682459498108,2.24877191881605,1.06913427788106,0.135946340705447,45.8931836097631,Inf,0.00718128823657442,315,0,8.27379962940521,8.25169880919986,0.912087980509931,1.00607454195728,0,0,5.26682459498108,2.24877191881605,1.06913427788106,0.0719258307955126,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.325428953255566,-0.0100489977547818,0,NaN,NaN,315,352,2.2,5.28125,-0.00704518502197837,-0.0308792369402057,0.45,0.00665447408979505,0,0,0.00665447408979505,35,0.920757786137245,1.56484799058196,0
436,track,ok,2.20072755695676,4.8193832806684,1.60029010802543,2.19553445253422,4.85823665075113,1.58707048736379,0.0391988864679683,0.0132196206616362,0.292216712343735,-0.0329539914870797,5.15518634082754,2.15774936176182,1.1481653780995,0.106392203669172,46.6067796820781,Inf,0.00488752446297011,318,0,8.25709498392939,8.24096150861754,0.999963882516507,1.00188051736404,1,1,5.15518634082754,2.15774936176182,1.1481653780995,0.0985114173886944,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.292216712343735,-0.0329539914870794,0,NaN,NaN,318,355,2.2,5.31875,-0.0259707470333082,-0.112772439408995,0.45,0.00426202657148538,0,0,0.00426202657148538,35,0.920757786137245,1.56484799058196,0
437,track,ok,2.19987223828062,4.84894697300815,1.59914918697764,2.19049433519033,4.89763141428625,1.58544887423832,0.0495794300989039,0.0137003127393287,0.277868203555694,-0.0428495147891766,5.10072498475789,2.16863568846588,1.16467704786559,0.130451203597899,47.2543793615104,Inf,0.0102675722707597,321,0,8.24217514519616,8.22456960043109,0.965199999732243,1.00000397741703,1,2,5.10072498475789,2.16863568846588,1.16467704786559,0.0438814455505016,2,1569,22.2535762229553,9.2,9.2,stay,none,none,none,none,0.277868203555694,-0.0428495147891767,0,NaN,NaN,321,358,2.2,5.35625,-0.0353763127974149,-0.154208053461533,0.45,0.00142981469066067,0,0,0.00142981469066067,35,0.920757786137245,1.56484799058196,0
